,date,Estimated TWh per Year,Minimum TWh per Year,price
0,2020-01-01,0.32699347144556073,0.3543968788640168,0.03455571353098838
1,2020-01-02,0.32699347144556073,0.38440385658534176,0.03453335612376132
2,2020-01-03,0.32699347144556073,0.3984735756933682,0.030859902443730117
3,2020-01-04,0.32699347144556073,0.4082537779190819,0.03623652932433391
4,2020-01-05,0.32699347144556073,0.4183755364567867,0.03705190863212632
5,2020-01-06,0.32699347144556073,0.42541420168391114,0.03702946210307509
6,2020-01-07,0.32699347144556073,0.43589975992425956,0.043176402327712804
7,2020-01-08,0.32699347144556073,0.4398596019856607,0.049771320050902235
8,2020-01-09,0.32699347144556073,0.4436914570182378,0.04814749801835605
9,2020-01-10,0.32699347144556073,0.4466184023103058,0.04474420435221885
10,2020-01-11,0.32699347144556073,0.4448219079371756,0.05030017183786614
11,2020-01-12,0.32699347144556073,0.4417470936499641,0.04760897274236997
12,2020-01-13,0.32699347144556073,0.43875286881477393,0.05015457696347428
13,2020-01-14,0.32699347144556073,0.4359810762309469,0.04918383808980567
14,2020-01-15,0.32699347144556073,0.43446032038685295,0.06022847521039157
15,2020-01-16,0.32699347144556073,0.4336324063753851,0.060531727430257726
16,2020-01-17,0.32699347144556073,0.4357029005627162,0.05893499689859416
17,2020-01-18,0.32716065540665135,0.43587507687928034,0.06183746400555018
18,2020-01-19,0.32722140086433515,0.44007624540362117,0.06190670924906769
19,2020-01-20,0.32722140086433466,0.4433498851745294,0.05844703382620764
20,2020-01-21,0.32722140086433515,0.4434227340713218,0.05750228549712147
21,2020-01-22,0.3272214008643351,0.4417055555150324,0.05899729859746472
22,2020-01-23,0.32722140086433515,0.44280371036686156,0.0580484742820582
23,2020-01-24,0.32722140086433515,0.44382357077822665,0.05406217048187992
24,2020-01-25,0.32722140086433515,0.4480606008417759,0.05432007211556533
25,2020-01-26,0.32722140086433515,0.4473496829938093,0.05298697858938875
26,2020-01-27,0.3273408835570968,0.44917950917826704,0.0569346425857955
27,2020-01-28,0.3275938556905252,0.44966190769681075,0.06146623085290495
28,2020-01-29,0.32871942258341574,0.4516718253582208,0.06852021714398421
29,2020-01-30,0.3298483661769844,0.4521736011278114,0.06781857340115202
30,2020-01-31,0.3309806966013338,0.4497341841065867,0.07154012205405158
31,2020-02-01,0.33211642401695673,0.4506222727314092,0.06831656343718528
32,2020-02-02,0.33325555861482625,0.45145100245880115,0.06919799428228776
33,2020-02-03,0.3341998689728492,0.4536901422524586,0.0688016090873094
34,2020-02-04,0.3341998689728492,0.4521365020874298,0.0683301836871372
35,2020-02-05,0.33505890767240215,0.4522457356234082,0.06626971516906802
36,2020-02-06,0.3362068697212381,0.4498461385147711,0.07285640195786541
37,2020-02-07,0.33735827565622023,0.45198998581615996,0.07529235126939046
38,2020-02-08,0.3385131358090075,0.45021200411339957,0.07616815702376506
39,2020-02-09,0.33967146054225344,0.44506606198022763,0.07762623660697035
40,2020-02-10,0.34083326024969846,0.4361841789637276,0.08174351808239647
41,2020-02-11,0.34199854535626634,0.4313795005325142,0.07761696220127468
42,2020-02-12,0.3431673263181535,0.43046600571705484,0.08299855778504311
43,2020-02-13,0.34433961362292675,0.43181946860130627,0.08462790328584893
44,2020-02-14,0.3455154177896147,0.4263020235013242,0.08290803283511408
45,2020-02-15,0.3466947493688021,0.41889437544855224,0.08448824532996202
46,2020-02-16,0.34787761894272706,0.41995993362212497,0.07768111384998422
47,2020-02-17,0.34906403712537404,0.4208601885000849,0.07847264318320751
48,2020-02-18,0.34992213425391494,0.42448890888974933,0.07495630085807131
49,2020-02-19,0.35014531720150255,0.42168957798050616,0.0815108358888092
50,2020-02-20,0.3501891307012418,0.42331515917296525,0.07327544131113842
51,2020-02-21,0.3503949900095257,0.42728609586202254,0.07311182149080545
52,2020-02-22,0.3505280419620877,0.43026252029519096,0.07414790237796445
53,2020-02-23,0.3507638118561203,0.4286995283898736,0.07391772176410905
54,2020-02-24,0.3508695293532433,0.43015727060158976,0.07852125777945376
55,2020-02-25,0.3508695293532429,0.4304060655877066,0.07411513079174892
56,2020-02-26,0.3508695293532429,0.43152564992057885,0.06891227655648624
57,2020-02-27,0.3508695293532429,0.4283686065844684,0.060225054497328595
58,2020-02-28,0.3508695293532429,0.424701493141687,0.059897787480333614
59,2020-02-29,0.3508695293532429,0.4245585169375283,0.058877665303693094
60,2020-03-01,0.3508695293532429,0.4253062050151328,0.05625173914774337
61,2020-03-02,0.3508695293532429,0.42656862829214437,0.05648842917064295
62,2020-03-03,0.3508695293532429,0.42975778836976264,0.06189030629536402
63,2020-03-04,0.3508695293532429,0.4345786762657315,0.059507008614746476
64,2020-03-05,0.3508695293532429,0.4398776049181067,0.05953782161176693
65,2020-03-06,0.3508695293532429,0.4474268620327178,0.06401534027038705
66,2020-03-07,0.3508695293532429,0.4545289647713445,0.06556484087847919
67,2020-03-08,0.3508695293532429,0.45884827558936575,0.06183159921420092
68,2020-03-09,0.3508695293532429,0.4615238826377631,0.048076816211871654
69,2020-03-10,0.3508695293532429,0.46058826775245326,0.046158873207788664
70,2020-03-11,0.3508695293532429,0.4590581484893625,0.0459255810174079
71,2020-03-12,0.34603019829674614,0.4590660943884255,0.046385607144173946
72,2020-03-13,0.3281043291748413,0.4524589492419776,0.0017654384467890027
73,2020-03-14,0.3240343542832766,0.4416559938305403,0.008154064906674002
74,2020-03-15,0.3191789272846527,0.43244669437763056,0.002903078552863994
75,2020-03-16,0.2970534415086659,0.42505054287679234,0.005839016419019488
76,2020-03-17,0.29808738715901056,0.4175985333705468,0.0
77,2020-03-18,0.29912443464630617,0.40765470147795174,0.0057029191349727976
78,2020-03-19,0.300164593276064,0.39152937311767894,0.00549304250082544
79,2020-03-19,0.300164593276064,0.39152937311767894,0.00549304250082544
80,2020-03-20,0.30120787238171043,0.3743829508636681,0.01817860637592686
81,2020-03-21,0.3022542813246744,0.34942556464869773,0.018584503990494328
82,2020-03-22,0.3033038294944671,0.3207158199551931,0.01778825887063519
83,2020-03-23,0.3043565263087689,0.2955368513162039,0.01321646559811819
84,2020-03-24,0.3054123812135139,0.29106610370274655,0.022750773938682176
85,2020-03-25,0.30647140368297304,0.29133952689904,0.02712607827613696
86,2020-03-26,0.3075336032198407,0.2937410191341024,0.026578448172824717
87,2020-03-27,0.3085989893553185,0.29607831023270736,0.027691526406793995
88,2020-03-28,0.3096230473869582,0.3084581970390091,0.02181569984899609
89,2020-03-29,0.3106947018549374,0.3253376944101417,0.01953357093143887
90,2020-03-30,0.3117695712863207,0.3465632527400229,0.01410629793460394
91,2020-03-31,0.31284766532599845,0.349453643438882,0.021900623528729346
92,2020-04-01,0.3139289936477948,0.35068956695733067,0.022197249276529468
93,2020-04-02,0.31501356595455665,0.3511213403873519,0.025697991516768617
94,2020-04-03,0.3161013919782393,0.3556768799668287,0.028367970723831404
95,2020-04-04,0.31719248147999285,0.36522101930872486,0.027168872185428142
96,2020-04-05,0.3182868442502511,0.37294462327937683,0.029191303883727274
97,2020-04-06,0.3193844901088205,0.36979398895684096,0.028050819659539053
98,2020-04-07,0.32048542890496584,0.3702971769738838,0.03619320587522579
99,2020-04-08,0.3215896705174992,0.3733157889434819,0.03458173126130089
100,2020-04-09,0.3226972248548702,0.37526479147693426,0.03690673770389109
101,2020-04-10,0.3238081018552537,0.37281461761767887,0.03614292693308653
102,2020-04-11,0.3249223114866381,0.37469689578268894,0.029275499364869326
103,2020-04-12,0.32603986374691646,0.37781745363435487,0.029500586285570354
104,2020-04-13,0.32716076866397614,0.38669537468323123,0.03004988470742953
105,2020-04-14,0.3282850362957868,0.3942637224356165,0.02916116246240648
106,2020-04-15,0.32941267673049285,0.3997149327721153,0.029203345392539465
107,2020-04-16,0.3305437000865029,0.40836670644979983,0.025516382241290006
108,2020-04-17,0.3316781165125815,0.416367792699649,0.03239499258564939
109,2020-04-18,0.3328159361879378,0.4226672310117741,0.03200088996957562
110,2020-04-19,0.3339571693223197,0.42061384658282924,0.03531240286018297
111,2020-04-20,0.3351018261561055,0.41579089864643487,0.033474903899201894
112,2020-04-21,0.33624991696039236,0.40759149453673926,0.029143869699640362
113,2020-04-22,0.3374014520370923,0.40550996499615555,0.028913498322536507
114,2020-04-23,0.3385564417190218,0.4003794937071378,0.03319501583530719
115,2020-04-24,0.3397148963699974,0.40062544179660553,0.03755388729817449
116,2020-04-25,0.34087682638492633,0.39543746782493416,0.039353061500182404
117,2020-04-26,0.34204224218989965,0.39505624633807584,0.040042754475154874
118,2020-04-27,0.3432111542422883,0.39366058004350485,0.04236457049747827
119,2020-04-28,0.34438357303083383,0.39587147491622504,0.04380924320174093
120,2020-04-29,0.3455595090757446,0.3931949366659364,0.04355276922460807
121,2020-04-30,0.3467389729287908,0.39441216858087347,0.05931066148503927
122,2020-05-01,0.34792197517339524,0.391106261894594,0.057172840571989236
123,2020-05-02,0.34910852642473444,0.388655372993582,0.06059513461024438
124,2020-05-03,0.3502986373298271,0.3871970375145651,0.06285589516676388
125,2020-05-04,0.3508695293532429,0.38940061728161157,0.061615410951091354
126,2020-05-05,0.3508695293532429,0.3969521307557406,0.06154727749723665
127,2020-05-06,0.3508695293532429,0.3997596294646369,0.0634460338521611
128,2020-05-07,0.3508695293532429,0.4044494571403895,0.06570612141410084
129,2020-05-08,0.3508695293532429,0.4126878890801456,0.07872019345794726
130,2020-05-09,0.3508695293532429,0.4187658500326164,0.07652547959406159
131,2020-05-10,0.3508695293532429,0.42596346533671253,0.0724504439182545
132,2020-05-11,0.30895654653492133,0.4220312571900595,0.05944147340927944
133,2020-05-12,0.24742183881174767,0.4187984691654983,0.05707882030520442
134,2020-05-13,0.24830688965400166,0.4230575673299293,0.06001429341325121
135,2020-05-14,0.249194595648782,0.4245482516874806,0.06791751467523627
136,2020-05-15,0.25008496476154707,0.4154621756033609,0.0761209579867792
137,2020-05-16,0.25097800498165057,0.40325276086532524,0.06833629793313817
138,2020-05-17,0.25187372432241417,0.3899075866167747,0.06939089985626787
139,2020-05-18,0.25277213082120004,0.38735212771811595,0.07404109309849555
140,2020-05-19,0.2536732325394821,0.37720127709288875,0.07471398584093258
141,2020-05-20,0.25457703756291916,0.363135217794884,0.07554101276662153
142,2020-05-21,0.25291354279243694,0.3520711082415906,0.07180700049268599
143,2020-05-22,0.253173288202532,0.3376965868675272,0.06435235948209067
144,2020-05-23,0.2539140997580805,0.33431756385506384,0.06549968432971032
145,2020-05-24,0.24911574919758261,0.33177903224021055,0.06611635107102096
146,2020-05-25,0.2426082297003796,0.32696191456434637,0.05910962515347912
147,2020-05-26,0.24226208534982258,0.31969306202751485,0.061535836268957284
148,2020-05-27,0.2428917486789302,0.31567633676110163,0.06082382136935316
149,2020-05-28,0.24376320925078554,0.30806982651232157,0.06617638989274424
150,2020-05-29,0.2446372842043566,0.30960447331689983,0.0721191870181089
151,2020-05-30,0.24551398138278813,0.31153946276615124,0.07021895238057099
152,2020-05-31,0.24639330865275527,0.3148089276976443,0.07398323020857886
153,2020-06-01,0.24727527390453208,0.32308267568754556,0.07085555407908375
154,2020-06-02,0.2481598850520642,0.33549329767239766,0.08205591124304826
155,2020-06-03,0.24904715003303912,0.3451015211445411,0.07162702411202226
156,2020-06-04,0.2499370768089566,0.35124010836285474,0.07370395979459324
157,2020-06-05,0.2508296733652024,0.35527781004227843,0.07579673185036864
158,2020-06-06,0.2517249477111163,0.3560631844065577,0.07357194083724028
159,2020-06-07,0.2526229078800687,0.3604430592356578,0.07398567228959571
160,2020-06-08,0.25352356192952735,0.3672354677635817,0.07519595008439195
161,2020-06-09,0.25442691794113487,0.37462409858989854,0.07574602475877865
162,2020-06-10,0.2553329840207771,0.3792470323693819,0.0756497677770431
163,2020-06-11,0.256241768298658,0.3838356521720122,0.07737373043086104
164,2020-06-12,0.25715327892937284,0.3902191831482256,0.06860316102237124
165,2020-06-13,0.2580675240919792,0.397361478404593,0.070896642775122
166,2020-06-14,0.25882981216402295,0.39917731618163554,0.07089568660653967
167,2020-06-15,0.2559655130780014,0.39772464596000134,0.06892215449506553
168,2020-06-16,0.25687619494305414,0.39439561003542356,0.07029243523599618
169,2020-06-17,0.2577896088537019,0.3922658107325414,0.07178173903438442
170,2020-06-18,0.25864669535362794,0.3916079084660696,0.07079802599623242
171,2020-06-19,0.2586501198781522,0.3929411776573296,0.06978189288403666
172,2020-06-20,0.2583856069640569,0.3918755339927911,0.0683919785617387
173,2020-06-21,0.2591436181609887,0.3872017343172532,0.06915043877055704
174,2020-06-22,0.26006383434128993,0.38258089710777377,0.06816158170458941
175,2020-06-23,0.2609868111701325,0.3785347463536513,0.0742385223784324
176,2020-06-24,0.26010364045947965,0.38036010695924066,0.07337570642722774
177,2020-06-25,0.2583965108393531,0.3812645719585475,0.067997019356104
178,2020-06-26,0.25654608275223945,0.38272563080358196,0.06752734065270452
179,2020-06-27,0.254778600067331,0.3836996700336046,0.06605443954003226
180,2020-06-28,0.2553843741034732,0.39142240964307157,0.06361644353244725
181,2020-06-29,0.25629331255160226,0.3959447346396063,0.06562968455933091
182,2020-06-30,0.2572049778150757,0.40011918848256117,0.06635291881203229
183,2020-07-01,0.25811937807433954,0.3993616492945119,0.06578657193932808
184,2020-07-02,0.259036521534381,0.3984551782682668,0.06708003890757303
185,2020-07-03,0.25995641642480277,0.3994966881868685,0.06490130622615298
186,2020-07-04,0.26087907099989616,0.404990888504738,0.0645348732565969
187,2020-07-05,0.2615426650566453,0.4095110217310992,0.06551791718597208
188,2020-07-06,0.26247007837763375,0.4161878841341499,0.06479088338954858
189,2020-07-07,0.2634002739385855,0.4220298720211433,0.06886488129990559
190,2020-07-08,0.26433326008621993,0.4279336823287211,0.06744687057427881
191,2020-07-09,0.26526904519229755,0.43447344176771613,0.07029967750082858
192,2020-07-10,0.2662076376536927,0.43697803048903355,0.06716062279543153
193,2020-07-11,0.2671490458924725,0.43906518775679737,0.06791476041851557
194,2020-07-12,0.268085876696597,0.4398304787549778,0.06713822704195035
195,2020-07-13,0.26898918379676356,0.43823032484969204,0.0681475016520379
196,2020-07-14,0.2694983578305823,0.43612075593568495,0.06724125324731689
197,2020-07-14,0.2694983578305823,0.43612075593568495,0.06724125324731689
198,2020-07-15,0.2655884159690085,0.4350057124290091,0.06734188798612259
199,2020-07-16,0.2622688637083973,0.41534229438982456,0.06664380378195159
200,2020-07-17,0.26253496373170254,0.3921466832309288,0.06557504005217246
201,2020-07-18,0.2629440996324429,0.36959098650173944,0.06589130369992333
202,2020-07-19,0.2620612974893093,0.3655933335667739,0.066085060152377
203,2020-07-20,0.26187764080032555,0.3588457778559032,0.06663173057679322
204,2020-07-21,0.26265254749057415,0.35051212469193793,0.06600128412479583
205,2020-07-22,0.26358329045886464,0.3450837818053179,0.06953602590840746
206,2020-07-23,0.26451682565606,0.36014552192734733,0.07161202246120096
207,2020-07-24,0.2654531614588468,0.37849484999479405,0.0728185946106768
208,2020-07-25,0.2663923062690417,0.3961560782597118,0.07195769596189552
209,2020-07-26,0.26733426851366754,0.39898493300344307,0.07444850930747854
210,2020-07-27,0.2682790566450273,0.40892415237331,0.07818627513620116
211,2020-07-28,0.2692266791407812,0.4188163122736995,0.0947479932719113
212,2020-07-29,0.2701771445040221,0.4223466755728694,0.09383176095745749
213,2020-07-30,0.2711304612633529,0.4264623223133509,0.09684681533561207
214,2020-07-31,0.27208663797296173,0.4325500055648077,0.09720944375152898
215,2020-08-01,0.27304568321269906,0.4354599376525283,0.1005528325480306
216,2020-08-02,0.274007605588156,0.43559550317379553,0.10832700458188702
217,2020-08-03,0.27497241373073905,0.42961944969074367,0.09641050932278969
218,2020-08-04,0.27594011629774984,0.4239351994274476,0.09904057722825335
219,2020-08-05,0.27691072197246175,0.4228955762557176,0.09825779165668141
220,2020-08-06,0.2778842394641979,0.42341538784158284,0.10684371778940446
221,2020-08-07,0.278860677508409,0.4211876239021606,0.10762448950135667
222,2020-08-08,0.27984004486675307,0.4224500234678334,0.1044825019970799
223,2020-08-09,0.280822350327172,0.42252428226581407,0.10716116824370508
224,2020-08-10,0.28180760270397215,0.4263857397608123,0.10626191164668836
225,2020-08-11,0.28279581083790256,0.43022592665555476,0.10913940531854446
226,2020-08-12,0.2837869835962351,0.4316472908144015,0.10172116523488037
227,2020-08-13,0.2847811298728425,0.4336808403807887,0.10461640047063919
228,2020-08-14,0.2857782585882801,0.4338490834007333,0.10840801074771286
229,2020-08-15,0.2867783786898636,0.4373028285555246,0.10777250663258015
230,2020-08-16,0.287781499151752,0.44030571896427684,0.10917084756075526
231,2020-08-17,0.28878762897502575,0.44577991570916503,0.10975998176785418
232,2020-08-18,0.28979677718776947,0.45149639212886716,0.11568300161766251
233,2020-08-19,0.29080895284515146,0.4555302260315216,0.11052429995330709
234,2020-08-20,0.29182416502950564,0.4500023795723281,0.10706766211638652
235,2020-08-21,0.29284242285041273,0.44186001113919204,0.10912180614985109
236,2020-08-22,0.2938637354447826,0.4346887508678058,0.10358190090301653
237,2020-08-23,0.2948881119769356,0.43289593579995905,0.10615859273214551
238,2020-08-24,0.2959155616386849,0.42826449687468915,0.1057038926435741
239,2020-08-25,0.2969460936494196,0.4232662504320983,0.10747589648292388
240,2020-08-26,0.2979797172561865,0.4215561707382561,0.10095551915931006
241,2020-08-27,0.2990164417337741,0.42789284882858203,0.10278103609894912
242,2020-08-28,0.30005627638479426,0.4372545992351326,0.10015092540235496
243,2020-08-29,0.30109923053976734,0.4374435556755075,0.10364572003596004
244,2020-08-30,0.30144792487891336,0.4420697673522555,0.10304434818976457
245,2020-08-31,0.30249505397936843,0.45985390097099915,0.10655196006740189
246,2020-09-01,0.30354532446712557,0.4688964409485527,0.10609370127792547
247,2020-09-02,0.30459874576634516,0.46997990316280963,0.10965530502726972
248,2020-09-03,0.3049685044140952,0.4427385674900625,0.1020340812376955
249,2020-09-04,0.3054473857905579,0.4369343056279719,0.08252773929541873
250,2020-09-05,0.3017992223288835,0.4391012300564857,0.08711370713739733
251,2020-09-06,0.3020695341564119,0.424938831112984,0.08221344262039534
252,2020-09-07,0.3007189641306767,0.412324235332706,0.08352731412302203
253,2020-09-08,0.29841837590696285,0.40318385516887295,0.0851160056790253
254,2020-09-09,0.2993414281552707,0.4012930636962526,0.08137018670221025
255,2020-09-10,0.30038223776555534,0.4324486383897955,0.08305015090175968
256,2020-09-11,0.3014261698046706,0.44416807047850815,0.08483980595123175
257,2020-09-12,0.30247323363990314,0.44927493177309347,0.08541604519897103
258,2020-09-13,0.30352343866664155,0.4526838816324513,0.0863933097582271
259,2020-09-14,0.3045767943084602,0.45811525410150244,0.08462739996886343
260,2020-09-15,0.3056333100172041,0.4667259299607082,0.08993590437189458
261,2020-09-16,0.3066929952730742,0.4802585975863419,0.09195691507337495
262,2020-09-17,0.3077558595847117,0.48362265055542614,0.09458807332639041
263,2020-09-18,0.3088219124892844,0.4846165752962916,0.09436032414067122
264,2020-09-19,0.309891163552571,0.48568695578645477,0.09418702109905713
265,2020-09-20,0.31091893658502795,0.4932980650371733,0.09669320098918624
266,2020-09-21,0.31082393636972294,0.49867952834744506,0.09412592544047149
267,2020-09-22,0.3109649355880552,0.5010623193868059,0.08639551184495989
268,2020-09-23,0.30769820256660324,0.4962186430105667,0.08780265479528945
269,2020-09-24,0.3070010478130956,0.4925499544082262,0.08294835905995782
270,2020-09-25,0.30806483628235365,0.48990826012999394,0.0909814321517432
271,2020-09-26,0.3091318161170193,0.48917468088499255,0.09026981465686776
272,2020-09-27,0.31020199689118955,0.4858678510277972,0.09124767687141747
273,2020-09-28,0.3112753882076813,0.489613702258164,0.0916009214749185
274,2020-09-29,0.31235199969812294,0.4908906969957891,0.09011058510969994
275,2020-09-30,0.31343184102303573,0.49208255875090595,0.09275481818216108
276,2020-10-01,0.3143695548828625,0.4947216812086644,0.09169009410615886
277,2020-10-02,0.3123357952597424,0.49633920787632274,0.0894066972412142
278,2020-10-03,0.3134155879713404,0.4962540748938145,0.08852307256720654
279,2020-10-04,0.31449862006107304,0.4923175925103524,0.08810733733355239
280,2020-10-05,0.3155849012470748,0.48850864167863534,0.09008937007047058
281,2020-10-06,0.3166744412766351,0.48469852233578287,0.0919148790359296
282,2020-10-07,0.3177672499262834,0.48497361764219377,0.08905488061467734
283,2020-10-08,0.31886333700188113,0.48210259025698926,0.0900463913788089
284,2020-10-09,0.3199627123387056,0.4826352024373595,0.09357211237996796
285,2020-10-10,0.3210653858015399,0.4885293667171045,0.09636171363634033
286,2020-10-11,0.3221713672847635,0.49248744429004926,0.09992952204170594
287,2020-10-12,0.32328066671243644,0.4940185234001711,0.10138791691604976
288,2020-10-13,0.32439329403839234,0.4913816649327391,0.10403024603126268
289,2020-10-14,0.3255092592463261,0.4895103460203675,0.10215952420718188
290,2020-10-15,0.3266285723498839,0.49333804379567275,0.10231078995528756
291,2020-10-16,0.3277512433927518,0.4981014010271629,0.10326969422941426
292,2020-10-17,0.328877282448749,0.5003980196923457,0.10044971212472054
293,2020-10-18,0.3300066996219134,0.5037283830723461,0.10119616427747208
294,2020-10-19,0.3311395050465983,0.5048602130457955,0.1032747271031218
295,2020-10-20,0.33227570888755664,0.5117958501106722,0.10736914073774972
296,2020-10-21,0.3334153213400376,0.5093773426680968,0.10987075094187973
297,2020-10-22,0.3345583526298765,0.5035675274568244,0.12421498313815743
298,2020-10-23,0.3357048130135846,0.49486567392643316,0.12652559200321742
299,2020-10-24,0.33685471277844414,0.48967717296368335,0.12615854012168098
300,2020-10-25,0.3380080622425981,0.4820649914118344,0.12900227431383707
301,2020-10-26,0.33916487175514487,0.4805665770503987,0.12764994014257616
302,2020-10-27,0.34032515169622873,0.47351521534952606,0.1282791911716448
303,2020-10-28,0.34148891247713564,0.4711353807754815,0.13777663972517132
304,2020-10-29,0.34265616454038605,0.4596769180115637,0.13182970425099544
305,2020-10-30,0.3438269183598253,0.44398763822712217,0.13436833780574778
306,2020-10-31,0.3450011844407233,0.4246845355709837,0.13589101121340305
307,2020-11-01,0.3461789733198642,0.4121274187447344,0.13974920792452505
308,2020-11-02,0.3473602955656428,0.41190810409272566,0.13881804829250202
309,2020-11-03,0.3485451617781584,0.41190810409272566,0.13622955381091872
310,2020-11-04,0.3497335825893116,0.41190810409272566,0.1431260611693153
311,2020-11-05,0.3508695293532429,0.41190810409272566,0.1449114819570843
312,2020-11-06,0.3508695293532429,0.41190810409272566,0.16810596814870854
313,2020-11-07,0.3508695293532429,0.41190810409272566,0.16802576370703481
314,2020-11-08,0.3508695293532429,0.41190810409272566,0.15636388147868438
315,2020-11-09,0.3508695293532429,0.41190810409272566,0.16719495121953878
316,2020-11-10,0.3508695293532429,0.41190810409272566,0.16462284607430785
317,2020-11-11,0.3508695293532429,0.41190810409272566,0.16371794908645862
318,2020-11-12,0.3508695293532429,0.41190810409272566,0.17024027064914932
319,2020-11-13,0.3508695293532429,0.41190810409272566,0.17947966914449376
320,2020-11-14,0.3508695293532429,0.41190810409272566,0.18046498673288613
321,2020-11-15,0.3508695293532429,0.41190810409272566,0.17676992945827186
322,2020-11-16,0.3508695293532429,0.41190810409272566,0.17499812172111473
323,2020-11-17,0.3508695293532429,0.41190810409272566,0.1866580361339764
324,2020-11-18,0.3508695293532429,0.41190810409272566,0.20163644695240018
325,2020-11-19,0.3508695293532429,0.41190810409272566,0.20448243102624114
326,2020-11-20,0.3508695293532429,0.41190810409272566,0.20431981048811076
327,2020-11-21,0.3508695293532429,0.41190810409272566,0.2172472266148543
328,2020-11-22,0.3508695293532429,0.41190810409272566,0.21821735744629367
329,2020-11-23,0.3508695293532429,0.41190810409272566,0.21344114697495847
330,2020-11-24,0.3508695293532429,0.41190810409272566,0.21296309671297636
331,2020-11-25,0.3508695293532429,0.41190810409272566,0.2246406001778864
332,2020-11-26,0.3508695293532429,0.41190810409272566,0.21923614406916425
333,2020-11-27,0.3508695293532429,0.41190810409272566,0.1934268934884396
334,2020-11-28,0.3508695293532429,0.41190810409272566,0.19346278160161523
335,2020-11-29,0.3508695293532429,0.41190810409272566,0.20270943450871964
336,2020-11-30,0.3508695293532429,0.41190810409272566,0.2099153924516048
337,2020-12-01,0.3508695293532429,0.41190810409272566,0.23291736423882292
338,2020-12-02,0.3508695293532429,0.41190810409272566,0.22089994941742525
339,2020-12-03,0.3508695293532429,0.41190810409272566,0.2265080591135714
340,2020-12-04,0.3508695293532429,0.41190810409272566,0.23013206512109108
341,2020-12-05,0.3508695293532429,0.41190810409272566,0.21856405493752984
342,2020-12-06,0.3508695293532429,0.41190810409272566,0.2254009702809721
343,2020-12-07,0.3508695293532429,0.41190810409272566,0.22838002261934343
344,2020-12-08,0.3508695293532429,0.41190810409272566,0.22635479918684825
345,2020-12-09,0.3508695293532429,0.41190810409272566,0.21257675962304784
346,2020-12-10,0.3508695293532429,0.41190810409272566,0.21622737315476587
347,2020-12-11,0.3508695293532429,0.41190810409272566,0.2113870692083456
348,2020-12-12,0.3508695293532429,0.41190810409272566,0.20812698086679227
349,2020-12-13,0.3508695293532429,0.41190810409272566,0.2200958852084658
350,2020-12-14,0.3508695293532429,0.41190810409272566,0.2255930760809835
351,2020-12-15,0.3508695293532429,0.41190810409272566,0.22733210129398984
352,2020-12-16,0.3508695293532429,0.41190810409272566,0.23008664828621844
353,2020-12-17,0.3508695293532429,0.41190810409272566,0.26021070859447976
354,2020-12-18,0.3508695293532429,0.41190810409272566,0.2839864570904169
355,2020-12-19,0.3508695293532429,0.41190810409272566,0.28901828884044994
356,2020-12-20,0.3508695293532429,0.41190810409272566,0.30089477777276896
357,2020-12-21,0.3508695293532429,0.41190810409272566,0.295373660837918
358,2020-12-22,0.3508695293532429,0.41190810409272566,0.28455106802740154
359,2020-12-23,0.3508695293532429,0.41190810409272566,0.2997912853197044
360,2020-12-24,0.3508695293532429,0.41190810409272566,0.29201514330240386
361,2020-12-25,0.3508695293532429,0.41190810409272566,0.2992399308108396
362,2020-12-26,0.3508695293532429,0.41190810409272566,0.3137933818939333
